anime_id,name,genre,type,episodes,rating,members,genre_id
10918,Kowarekake no Orgel (Movie),Music,Movie,1,7.52,9404,21
10918,Kowarekake no Orgel (Movie),Sci-Fi,Movie,1,7.52,9404,29
10918,Kowarekake no Orgel (Movie),Slice of Life,Movie,1,7.52,9404,35
3358,Kure-nai,Comedy,TV,12,7.52,59099,4
3358,Kure-nai,Drama,TV,12,7.52,59099,7
3358,Kure-nai,Martial Arts,TV,12,7.52,59099,18
76,Mahou Shoujo Lyrical Nanoha,Action,TV,13,7.52,62582,1
76,Mahou Shoujo Lyrical Nanoha,Comedy,TV,13,7.52,62582,4
76,Mahou Shoujo Lyrical Nanoha,Drama,TV,13,7.52,62582,7
76,Mahou Shoujo Lyrical Nanoha,Magic,TV,13,7.52,62582,17
76,Mahou Shoujo Lyrical Nanoha,Super Power,TV,13,7.52,62582,38
32698,Monster Musume no Iru Nichijou OVA,Comedy,OVA,2,7.52,13248,4
32698,Monster Musume no Iru Nichijou OVA,Ecchi,OVA,2,7.52,13248,8
32698,Monster Musume no Iru Nichijou OVA,Fantasy,OVA,2,7.52,13248,9
32698,Monster Musume no Iru Nichijou OVA,Harem,OVA,2,7.52,13248,11
32698,Monster Musume no Iru Nichijou OVA,Romance,OVA,2,7.52,13248,26
32698,Monster Musume no Iru Nichijou OVA,Seinen,OVA,2,7.52,13248,30
31722,Nanatsu no Taizai: Seisen no Shirushi,Action,TV,4,7.52,81154,1
31722,Nanatsu no Taizai: Seisen no Shirushi,Adventure,TV,4,7.52,81154,2
31722,Nanatsu no Taizai: Seisen no Shirushi,Ecchi,TV,4,7.52,81154,8
31722,Nanatsu no Taizai: Seisen no Shirushi,Fantasy,TV,4,7.52,81154,9
31722,Nanatsu no Taizai: Seisen no Shirushi,Shounen,TV,4,7.52,81154,33
31722,Nanatsu no Taizai: Seisen no Shirushi,Supernatural,TV,4,7.52,81154,39
31414,Nijiiro Days,Comedy,TV,24,7.52,57920,4
31414,Nijiiro Days,Romance,TV,24,7.52,57920,26
31414,Nijiiro Days,School,TV,24,7.52,57920,28
31414,Nijiiro Days,Shoujo,TV,24,7.52,57920,31
31414,Nijiiro Days,Slice of Life,TV,24,7.52,57920,35
353,Ojamajo Doremi Dokkaan!,Comedy,TV,51,7.52,5971,4
353,Ojamajo Doremi Dokkaan!,Magic,TV,51,7.52,5971,17
353,Ojamajo Doremi Dokkaan!,Shoujo,TV,51,7.52,5971,31
1060,Oruchuban Ebichu,Comedy,TV,24,7.52,21109,4
1060,Oruchuban Ebichu,Ecchi,TV,24,7.52,21109,8
1060,Oruchuban Ebichu,Seinen,TV,24,7.52,21109,30
10178,Otona Joshi no Anime Time,Drama,Special,4,7.52,11268,7
10178,Otona Joshi no Anime Time,Josei,Special,4,7.52,11268,15
10178,Otona Joshi no Anime Time,Slice of Life,Special,4,7.52,11268,35
19369,Outbreak Company,Comedy,TV,12,7.52,131520,4
19369,Outbreak Company,Fantasy,TV,12,7.52,131520,9
19369,Outbreak Company,Harem,TV,12,7.52,131520,11
19369,Outbreak Company,Parody,TV,12,7.52,131520,23
14267,Persona 4 the Animation: The Factor of Hope,Adventure,Movie,1,7.52,10757,2
14267,Persona 4 the Animation: The Factor of Hope,Mystery,Movie,1,7.52,10757,22
14267,Persona 4 the Animation: The Factor of Hope,School,Movie,1,7.52,10757,28
14267,Persona 4 the Animation: The Factor of Hope,Super Power,Movie,1,7.52,10757,38
14267,Persona 4 the Animation: The Factor of Hope,Supernatural,Movie,1,7.52,10757,39
19291,Pokemon XY,Action,TV,93,7.52,30722,1
19291,Pokemon XY,Adventure,TV,93,7.52,30722,2
19291,Pokemon XY,Comedy,TV,93,7.52,30722,4
19291,Pokemon XY,Fantasy,TV,93,7.52,30722,9
19291,Pokemon XY,Kids,TV,93,7.52,30722,16
792,Ranma ½: Kessen Tougenkyou! Hanayome wo Torimodose!,Adventure,Movie,1,7.52,12418,2
792,Ranma ½: Kessen Tougenkyou! Hanayome wo Torimodose!,Comedy,Movie,1,7.52,12418,4
792,Ranma ½: Kessen Tougenkyou! Hanayome wo Torimodose!,Shounen,Movie,1,7.52,12418,33
3674,Sayonara Zetsubou Sensei Jo: Zetsubou Shoujo Senshuu,Comedy,Special,1,7.52,12097,4
3674,Sayonara Zetsubou Sensei Jo: Zetsubou Shoujo Senshuu,Parody,Special,1,7.52,12097,23
3674,Sayonara Zetsubou Sensei Jo: Zetsubou Shoujo Senshuu,School,Special,1,7.52,12097,28
167,Scrapped Princess,Adventure,TV,24,7.52,54575,2
167,Scrapped Princess,Comedy,TV,24,7.52,54575,4
167,Scrapped Princess,Drama,TV,24,7.52,54575,7
167,Scrapped Princess,Fantasy,TV,24,7.52,54575,9
167,Scrapped Princess,Mecha,TV,24,7.52,54575,19
167,Scrapped Princess,Sci-Fi,TV,24,7.52,54575,29
167,Scrapped Princess,Shounen,TV,24,7.52,54575,33
5909,Seitokai no Ichizon,Comedy,TV,12,7.52,110470,4
5909,Seitokai no Ichizon,Harem,TV,12,7.52,110470,11
5909,Seitokai no Ichizon,Parody,TV,12,7.52,110470,23
5909,Seitokai no Ichizon,School,TV,12,7.52,110470,28
24037,Selector Spread WIXOSS,Game,TV,12,7.52,42918,10
24037,Selector Spread WIXOSS,Psychological,TV,12,7.52,42918,25
5233,Slayers Evolution-R,Adventure,TV,13,7.52,20508,2
5233,Slayers Evolution-R,Comedy,TV,13,7.52,20508,4
5233,Slayers Evolution-R,Fantasy,TV,13,7.52,20508,9
2014,Taiho Shichau zo: Second Season,Action,TV,26,7.52,5387,1
2014,Taiho Shichau zo: Second Season,Comedy,TV,26,7.52,5387,4
2014,Taiho Shichau zo: Second Season,Police,TV,26,7.52,5387,24
2014,Taiho Shichau zo: Second Season,Shounen,TV,26,7.52,5387,33
24459,Tales of Zestiria: Doushi no Yoake,Fantasy,Special,1,7.52,23484,9
1006,Tenchi Muyou! in Love,Action,Movie,1,7.52,14318,1
1006,Tenchi Muyou! in Love,Comedy,Movie,1,7.52,14318,4
1006,Tenchi Muyou! in Love,Romance,Movie,1,7.52,14318,26
1006,Tenchi Muyou! in Love,School,Movie,1,7.52,14318,28
1006,Tenchi Muyou! in Love,Sci-Fi,Movie,1,7.52,14318,29
1006,Tenchi Muyou! in Love,Shounen,Movie,1,7.52,14318,33
1006,Tenchi Muyou! in Love,Space,Movie,1,7.52,14318,36
27899,Tokyo Ghoul √A,Action,TV,12,7.52,408357,1
27899,Tokyo Ghoul √A,Drama,TV,12,7.52,408357,7
27899,Tokyo Ghoul √A,Horror,TV,12,7.52,408357,14
27899,Tokyo Ghoul √A,Mystery,TV,12,7.52,408357,22
27899,Tokyo Ghoul √A,Psychological,TV,12,7.52,408357,25
27899,Tokyo Ghoul √A,Seinen,TV,12,7.52,408357,30
27899,Tokyo Ghoul √A,Supernatural,TV,12,7.52,408357,39
3972,Yu☆Gi☆Oh! 5D's,Action,TV,154,7.52,47119,1
3972,Yu☆Gi☆Oh! 5D's,Game,TV,154,7.52,47119,10
3972,Yu☆Gi☆Oh! 5D's,Shounen,TV,154,7.52,47119,33
25519,Yuuki Yuuna wa Yuusha de Aru,Drama,TV,12,7.52,59192,7
25519,Yuuki Yuuna wa Yuusha de Aru,Fantasy,TV,12,7.52,59192,9
25519,Yuuki Yuuna wa Yuusha de Aru,Magic,TV,12,7.52,59192,17
25519,Yuuki Yuuna wa Yuusha de Aru,Slice of Life,TV,12,7.52,59192,35
30869,Ajin Part 2: Shoutotsu,Action,Movie,1,7.51,11377,1
30869,Ajin Part 2: Shoutotsu,Horror,Movie,1,7.51,11377,14
30869,Ajin Part 2: Shoutotsu,Mystery,Movie,1,7.51,11377,22
30869,Ajin Part 2: Shoutotsu,Seinen,Movie,1,7.51,11377,30
30869,Ajin Part 2: Shoutotsu,Supernatural,Movie,1,7.51,11377,39
1536,Busou Renkin,Action,TV,26,7.51,104607,1
1536,Busou Renkin,Comedy,TV,26,7.51,104607,4
1536,Busou Renkin,Fantasy,TV,26,7.51,104607,9
1536,Busou Renkin,School,TV,26,7.51,104607,28
1536,Busou Renkin,Shounen,TV,26,7.51,104607,33
1536,Busou Renkin,Supernatural,TV,26,7.51,104607,39
1475,City Hunter: Bay City Wars,Action,Movie,1,7.51,2969,1
1475,City Hunter: Bay City Wars,Comedy,Movie,1,7.51,2969,4
1475,City Hunter: Bay City Wars,Mystery,Movie,1,7.51,2969,22
1475,City Hunter: Bay City Wars,Shounen,Movie,1,7.51,2969,33
13837,Detective Conan Bonus File: Fantasista Flower,Comedy,OVA,1,7.51,4596,4
13837,Detective Conan Bonus File: Fantasista Flower,Mystery,OVA,1,7.51,4596,22
13837,Detective Conan Bonus File: Fantasista Flower,Police,OVA,1,7.51,4596,24
13837,Detective Conan Bonus File: Fantasista Flower,Shounen,OVA,1,7.51,4596,33
13837,Detective Conan Bonus File: Fantasista Flower,Sports,OVA,1,7.51,4596,37
10703,Detective Conan OVA 11: A Secret Order from London,Adventure,OVA,1,7.51,5985,2
10703,Detective Conan OVA 11: A Secret Order from London,Comedy,OVA,1,7.51,5985,4
10703,Detective Conan OVA 11: A Secret Order from London,Mystery,OVA,1,7.51,5985,22
10703,Detective Conan OVA 11: A Secret Order from London,Police,OVA,1,7.51,5985,24
10703,Detective Conan OVA 11: A Secret Order from London,Shounen,OVA,1,7.51,5985,33
2672,Doraemon Movie 05: Nobita no Makai Daibouken,Fantasy,Movie,1,7.51,1321,9
23311,Garo: Honoo no Kokuin,Action,TV,24,7.51,64214,1
23311,Garo: Honoo no Kokuin,Demons,TV,24,7.51,64214,6
23311,Garo: Honoo no Kokuin,Fantasy,TV,24,7.51,64214,9
23311,Garo: Honoo no Kokuin,Magic,TV,24,7.51,64214,17
23311,Garo: Honoo no Kokuin,Supernatural,TV,24,7.51,64214,39
1852,Hidamari Sketch,Comedy,TV,12,7.51,42998,4
1852,Hidamari Sketch,School,TV,12,7.51,42998,28
1852,Hidamari Sketch,Slice of Life,TV,12,7.51,42998,35
2228,Honoo no Toukyuuji: Dodge Danpei,Comedy,TV,47,7.51,2214,4
2228,Honoo no Toukyuuji: Dodge Danpei,Sports,TV,47,7.51,2214,37
15591,Joshiraku OVA,Comedy,OVA,1,7.51,9358,4
15591,Joshiraku OVA,Slice of Life,OVA,1,7.51,9358,35
1808,Kamichama Karin,Comedy,TV,26,7.51,30747,4
1808,Kamichama Karin,Fantasy,TV,26,7.51,30747,9
1808,Kamichama Karin,Magic,TV,26,7.51,30747,17
1808,Kamichama Karin,Romance,TV,26,7.51,30747,26
1808,Kamichama Karin,School,TV,26,7.51,30747,28
1808,Kamichama Karin,Shoujo,TV,26,7.51,30747,31
489,Kamichu!,Comedy,TV,12,7.51,33053,4
489,Kamichu!,Drama,TV,12,7.51,33053,7
489,Kamichu!,Slice of Life,TV,12,7.51,33053,35
489,Kamichu!,Supernatural,TV,12,7.51,33053,39
2286,Little Nemo,Adventure,Movie,1,7.51,4886,2
2286,Little Nemo,Fantasy,Movie,1,7.51,4886,9
2954,Maria-sama ga Miteru 3rd Specials,Comedy,Special,5,7.51,5072,4
3469,Maria-sama ga Miteru: Haru Specials,Drama,Special,6,7.51,5554,7
3469,Maria-sama ga Miteru: Haru Specials,Romance,Special,6,7.51,5554,26
3469,Maria-sama ga Miteru: Haru Specials,School,Special,6,7.51,5554,28
3469,Maria-sama ga Miteru: Haru Specials,Shoujo,Special,6,7.51,5554,31
3469,Maria-sama ga Miteru: Haru Specials,Shoujo Ai,Special,6,7.51,5554,32
3469,Maria-sama ga Miteru: Haru Specials,Slice of Life,Special,6,7.51,5554,35
8460,Mirai Nikki,Action,OVA,1,7.51,114217,1
8460,Mirai Nikki,Shounen,OVA,1,7.51,114217,33
8460,Mirai Nikki,Supernatural,OVA,1,7.51,114217,39
2929,Moonlight Mile 2nd Season: Touch Down,Adventure,TV,14,7.51,2758,2
2929,Moonlight Mile 2nd Season: Touch Down,Drama,TV,14,7.51,2758,7
2929,Moonlight Mile 2nd Season: Touch Down,Sci-Fi,TV,14,7.51,2758,29
2929,Moonlight Mile 2nd Season: Touch Down,Space,TV,14,7.51,2758,36
31,Neon Genesis Evangelion: Death & Rebirth,Drama,Movie,1,7.51,102093,7
31,Neon Genesis Evangelion: Death & Rebirth,Mecha,Movie,1,7.51,102093,19
31,Neon Genesis Evangelion: Death & Rebirth,Psychological,Movie,1,7.51,102093,25
31,Neon Genesis Evangelion: Death & Rebirth,Sci-Fi,Movie,1,7.51,102093,29
1212,Oban Star-Racers,Adventure,TV,26,7.51,24156,2
1212,Oban Star-Racers,Mecha,TV,26,7.51,24156,19
1212,Oban Star-Racers,Sci-Fi,TV,26,7.51,24156,29
1212,Oban Star-Racers,Shounen,TV,26,7.51,24156,33
11179,Papa no Iukoto wo Kikinasai!,Comedy,TV,12,7.51,97674,4
11179,Papa no Iukoto wo Kikinasai!,Romance,TV,12,7.51,97674,26
11179,Papa no Iukoto wo Kikinasai!,Slice of Life,TV,12,7.51,97674,35
9959,Raiyantsuuri no Uta,Drama,Movie,1,7.51,465,7
9959,Raiyantsuuri no Uta,Historical,Movie,1,7.51,465,13
12067,Rurouni Kenshin Special,Action,Special,1,7.51,9173,1
12067,Rurouni Kenshin Special,Historical,Special,1,7.51,9173,13
12067,Rurouni Kenshin Special,Romance,Special,1,7.51,9173,26
12067,Rurouni Kenshin Special,Samurai,Special,1,7.51,9173,27
2903,Sakigake!! Otokojuku,Action,TV,34,7.51,4740,1
2903,Sakigake!! Otokojuku,Comedy,TV,34,7.51,4740,4
2903,Sakigake!! Otokojuku,Martial Arts,TV,34,7.51,4740,18
2903,Sakigake!! Otokojuku,School,TV,34,7.51,4740,28
2903,Sakigake!! Otokojuku,Shounen,TV,34,7.51,4740,33
2254,Sentou Mecha Xabungle,Mecha,TV,50,7.51,1518,19
2254,Sentou Mecha Xabungle,Military,TV,50,7.51,1518,20
2254,Sentou Mecha Xabungle,Sci-Fi,TV,50,7.51,1518,29
2254,Sentou Mecha Xabungle,Shounen,TV,50,7.51,1518,33
960,Shin Chou Kyou Ryo: Condor Hero II,Adventure,TV,26,7.51,2151,2
960,Shin Chou Kyou Ryo: Condor Hero II,Drama,TV,26,7.51,2151,7
960,Shin Chou Kyou Ryo: Condor Hero II,Historical,TV,26,7.51,2151,13
960,Shin Chou Kyou Ryo: Condor Hero II,Romance,TV,26,7.51,2151,26
1577,Taiho Shichau zo,Action,OVA,4,7.51,8557,1
1577,Taiho Shichau zo,Comedy,OVA,4,7.51,8557,4
1577,Taiho Shichau zo,Police,OVA,4,7.51,8557,24
1577,Taiho Shichau zo,Seinen,OVA,4,7.51,8557,30
5667,To LOVE-Ru OVA,Comedy,OVA,6,7.51,79923,4
5667,To LOVE-Ru OVA,Ecchi,OVA,6,7.51,79923,8
5667,To LOVE-Ru OVA,Harem,OVA,6,7.51,79923,11
5667,To LOVE-Ru OVA,School,OVA,6,7.51,79923,28
5667,To LOVE-Ru OVA,Sci-Fi,OVA,6,7.51,79923,29
5667,To LOVE-Ru OVA,Shounen,OVA,6,7.51,79923,33
4189,Winter Sonata,Drama,TV,26,7.51,13582,7
4189,Winter Sonata,Romance,TV,26,7.51,13582,26
33094,WWW.Working!!,Comedy,TV,13,7.51,40779,4
33094,WWW.Working!!,Slice of Life,TV,13,7.51,40779,35
21435,Yama no Susume Second Season,Adventure,TV,24,7.51,11413,2
21435,Yama no Susume Second Season,Comedy,TV,24,7.51,11413,4
21435,Yama no Susume Second Season,Slice of Life,TV,24,7.51,11413,35
11701,Another: The Other - Inga,Horror,OVA,1,7.5,86261,14
11701,Another: The Other - Inga,Mystery,OVA,1,7.5,86261,22
11701,Another: The Other - Inga,Thriller,OVA,1,7.5,86261,40
1589,Bartender,Drama,TV,11,7.5,44394,7
1589,Bartender,Seinen,TV,11,7.5,44394,30
1589,Bartender,Slice of Life,TV,11,7.5,44394,35
9340,Cheburashka,Comedy,Movie,1,7.5,545,4
7972,Chi's Sweet Home OVA,Comedy,OVA,1,7.5,4852,4
7972,Chi's Sweet Home OVA,Kids,OVA,1,7.5,4852,16
7972,Chi's Sweet Home OVA,Slice of Life,OVA,1,7.5,4852,35
2817,Cinderella Monogatari,Adventure,TV,26,7.5,3560,2
2817,Cinderella Monogatari,Fantasy,TV,26,7.5,3560,9
2817,Cinderella Monogatari,Kids,TV,26,7.5,3560,16
2817,Cinderella Monogatari,Romance,TV,26,7.5,3560,26
19163,Date A Live II,Comedy,TV,10,7.5,186187,4
19163,Date A Live II,Harem,TV,10,7.5,186187,11
19163,Date A Live II,Mecha,TV,10,7.5,186187,19
19163,Date A Live II,Romance,TV,10,7.5,186187,26
19163,Date A Live II,School,TV,10,7.5,186187,28
19163,Date A Live II,Sci-Fi,TV,10,7.5,186187,29
1684,Dotto Koni-chan,Comedy,TV,26,7.5,1397,4
9135,Fullmetal Alchemist: The Sacred Star of Milos,Action,Movie,1,7.5,87944,1
9135,Fullmetal Alchemist: The Sacred Star of Milos,Adventure,Movie,1,7.5,87944,2
9135,Fullmetal Alchemist: The Sacred Star of Milos,Comedy,Movie,1,7.5,87944,4
9135,Fullmetal Alchemist: The Sacred Star of Milos,Drama,Movie,1,7.5,87944,7
9135,Fullmetal Alchemist: The Sacred Star of Milos,Fantasy,Movie,1,7.5,87944,9
9135,Fullmetal Alchemist: The Sacred Star of Milos,Magic,Movie,1,7.5,87944,17
9135,Fullmetal Alchemist: The Sacred Star of Milos,Military,Movie,1,7.5,87944,20
9135,Fullmetal Alchemist: The Sacred Star of Milos,Shounen,Movie,1,7.5,87944,33
25183,Gangsta.,Action,TV,12,7.5,210752,1
25183,Gangsta.,Drama,TV,12,7.5,210752,7
25183,Gangsta.,Seinen,TV,12,7.5,210752,30
23703,Gatchaman Crowds: Embrace,Adventure,Special,1,7.5,10757,2
23703,Gatchaman Crowds: Embrace,Sci-Fi,Special,1,7.5,10757,29
10870,Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi (TV),Comedy,TV,12,7.5,7582,4
10870,Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi (TV),Mecha,TV,12,7.5,7582,19
10870,Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi (TV),Sci-Fi,TV,12,7.5,7582,29
1825,Hadashi no Gen 2,Drama,Movie,1,7.5,4910,7
1825,Hadashi no Gen 2,Historical,Movie,1,7.5,4910,13
1825,Hadashi no Gen 2,Shounen,Movie,1,7.5,4910,33
31158,Hetalia: The World Twinkle Specials,Comedy,Special,3,7.5,2505,4
31158,Hetalia: The World Twinkle Specials,Historical,Special,3,7.5,2505,13
31158,Hetalia: The World Twinkle Specials,Parody,Special,3,7.5,2505,23
31665,Hibike! Euphonium: Kakedasu Monaka,Drama,Special,1,7.5,17770,7
31665,Hibike! Euphonium: Kakedasu Monaka,Music,Special,1,7.5,17770,21
31665,Hibike! Euphonium: Kakedasu Monaka,School,Special,1,7.5,17770,28
2204,Karakuri Zoushi Ayatsuri Sakon,Horror,TV,26,7.5,6197,14
2204,Karakuri Zoushi Ayatsuri Sakon,Mystery,TV,26,7.5,6197,22
2204,Karakuri Zoushi Ayatsuri Sakon,Thriller,TV,26,7.5,6197,40
1691,Kaze no Stigma,Action,TV,24,7.5,205338,1
1691,Kaze no Stigma,Fantasy,TV,24,7.5,205338,9
1691,Kaze no Stigma,Magic,TV,24,7.5,205338,17
1691,Kaze no Stigma,Romance,TV,24,7.5,205338,26
1691,Kaze no Stigma,Shounen,TV,24,7.5,205338,33
31227,Kindaichi Shounen no Jikenbo Returns 2nd Season,Mystery,TV,22,7.5,3676,22
31227,Kindaichi Shounen no Jikenbo Returns 2nd Season,Shounen,TV,22,7.5,3676,33
31952,Kono Bijutsubu ni wa Mondai ga Aru!,Comedy,TV,12,7.5,69088,4
31952,Kono Bijutsubu ni wa Mondai ga Aru!,Romance,TV,12,7.5,69088,26
31952,Kono Bijutsubu ni wa Mondai ga Aru!,School,TV,12,7.5,69088,28
1426,Lupin III: Part III,Action,TV,50,7.5,6883,1
1426,Lupin III: Part III,Adventure,TV,50,7.5,6883,2
1426,Lupin III: Part III,Comedy,TV,50,7.5,6883,4
1426,Lupin III: Part III,Shounen,TV,50,7.5,6883,33
10624,Mardock Scramble: The Second Combustion,Action,Movie,1,7.5,23866,1
10624,Mardock Scramble: The Second Combustion,Psychological,Movie,1,7.5,23866,25
10624,Mardock Scramble: The Second Combustion,Sci-Fi,Movie,1,7.5,23866,29
520,Marmalade Boy Movie,Romance,Movie,1,7.5,5641,26
520,Marmalade Boy Movie,Shoujo,Movie,1,7.5,5641,31
3342,Mnemosyne: Mnemosyne no Musume-tachi,Action,TV,6,7.5,96092,1
3342,Mnemosyne: Mnemosyne no Musume-tachi,Horror,TV,6,7.5,96092,14
3342,Mnemosyne: Mnemosyne no Musume-tachi,Sci-Fi,TV,6,7.5,96092,29
3342,Mnemosyne: Mnemosyne no Musume-tachi,Shoujo Ai,TV,6,7.5,96092,32
3342,Mnemosyne: Mnemosyne no Musume-tachi,Supernatural,TV,6,7.5,96092,39
6325,Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,Action,Movie,1,7.5,83515,1
6325,Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,Comedy,Movie,1,7.5,83515,4
6325,Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,Martial Arts,Movie,1,7.5,83515,18
6325,Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,Shounen,Movie,1,7.5,83515,33
6325,Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,Super Power,Movie,1,7.5,83515,38
27787,Nisekoi:,Comedy,TV,12,7.5,180686,4
27787,Nisekoi:,Harem,TV,12,7.5,180686,11
27787,Nisekoi:,Romance,TV,12,7.5,180686,26
27787,Nisekoi:,School,TV,12,7.5,180686,28
27787,Nisekoi:,Shounen,TV,12,7.5,180686,33
3965,Nodame Cantabile Special,Comedy,Special,1,7.5,19570,4
3965,Nodame Cantabile Special,Josei,Special,1,7.5,19570,15
3965,Nodame Cantabile Special,Romance,Special,1,7.5,19570,26
3965,Nodame Cantabile Special,Slice of Life,Special,1,7.5,19570,35
32051,One Piece: Adventure of Nebulandia,Action,Special,1,7.5,9777,1
32051,One Piece: Adventure of Nebulandia,Adventure,Special,1,7.5,9777,2
32051,One Piece: Adventure of Nebulandia,Comedy,Special,1,7.5,9777,4
32051,One Piece: Adventure of Nebulandia,Fantasy,Special,1,7.5,9777,9
32051,One Piece: Adventure of Nebulandia,Shounen,Special,1,7.5,9777,33
32051,One Piece: Adventure of Nebulandia,Super Power,Special,1,7.5,9777,38
1010,Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou,Action,Movie,1,7.5,9597,1
1010,Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou,Adventure,Movie,1,7.5,9597,2
1010,Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou,Comedy,Movie,1,7.5,9597,4
1010,Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou,Martial Arts,Movie,1,7.5,9597,18
1010,Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou,Shounen,Movie,1,7.5,9597,33
1010,Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou,Supernatural,Movie,1,7.5,9597,39
13429,Sakasama no Patema: Beginning of the Day,Sci-Fi,Special,4,7.5,16933,29
399,Seikai no Senki Special,Action,Special,1,7.5,2216,1
399,Seikai no Senki Special,Military,Special,1,7.5,2216,20
399,Seikai no Senki Special,Romance,Special,1,7.5,2216,26
399,Seikai no Senki Special,Sci-Fi,Special,1,7.5,2216,29
399,Seikai no Senki Special,Space,Special,1,7.5,2216,36
5947,Tengen Toppa Gurren Lagann Movie: Lagann-hen Special - Viral no Amai Yume,Comedy,OVA,1,7.5,19219,4
8115,Uchuu Show e Youkoso,Adventure,Movie,1,7.5,11368,2
8115,Uchuu Show e Youkoso,Fantasy,Movie,1,7.5,11368,9
8115,Uchuu Show e Youkoso,Space,Movie,1,7.5,11368,36
2126,Yuu☆Yuu☆Hakusho: Eizou Hakusho II,Action,OVA,4,7.5,6166,1
2126,Yuu☆Yuu☆Hakusho: Eizou Hakusho II,Adventure,OVA,4,7.5,6166,2
2126,Yuu☆Yuu☆Hakusho: Eizou Hakusho II,Comedy,OVA,4,7.5,6166,4
2126,Yuu☆Yuu☆Hakusho: Eizou Hakusho II,Shounen,OVA,4,7.5,6166,33
2126,Yuu☆Yuu☆Hakusho: Eizou Hakusho II,Supernatural,OVA,4,7.5,6166,39
7870,Baka to Test to Shoukanjuu Specials,Comedy,Special,6,7.49,29923,4
7870,Baka to Test to Shoukanjuu Specials,Magic,Special,6,7.49,29923,17
7870,Baka to Test to Shoukanjuu Specials,School,Special,6,7.49,29923,28
10396,Ben-To,Action,TV,12,7.49,146570,1
10396,Ben-To,Comedy,TV,12,7.49,146570,4
10396,Ben-To,Martial Arts,TV,12,7.49,146570,18
16592,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,Action,TV,13,7.49,298550,1
16592,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,Horror,TV,13,7.49,298550,14
16592,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,Mystery,TV,13,7.49,298550,22
16592,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,Psychological,TV,13,7.49,298550,25
29067,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,Comedy,TV,13,7.49,73285,4
29067,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,Seinen,TV,13,7.49,73285,30
29067,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,Slice of Life,TV,13,7.49,73285,35
501,Doraemon,Adventure,TV,26,7.49,9366,2
501,Doraemon,Comedy,TV,26,7.49,9366,4
501,Doraemon,Fantasy,TV,26,7.49,9366,9
501,Doraemon,Kids,TV,26,7.49,9366,16
501,Doraemon,Shounen,TV,26,7.49,9366,33
17535,Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa,Fantasy,Special,1,7.49,34230,9
17535,Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa,Magic,Special,1,7.49,34230,17
17535,Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa,Shounen,Special,1,7.49,34230,33
9032,Inazuma Eleven: Saikyou Gundan Ogre Shuurai,Shounen,Movie,1,7.49,6392,33
9032,Inazuma Eleven: Saikyou Gundan Ogre Shuurai,Sports,Movie,1,7.49,6392,37
9032,Inazuma Eleven: Saikyou Gundan Ogre Shuurai,Super Power,Movie,1,7.49,6392,38
1878,Kaze no Shoujo Emily,Drama,TV,26,7.49,2881,7
1878,Kaze no Shoujo Emily,Historical,TV,26,7.49,2881,13
1878,Kaze no Shoujo Emily,Shoujo,TV,26,7.49,2881,31
9213,Kowarekake no Orgel,Drama,OVA,1,7.49,24876,7
9213,Kowarekake no Orgel,Music,OVA,1,7.49,24876,21
9213,Kowarekake no Orgel,Sci-Fi,OVA,1,7.49,24876,29
9213,Kowarekake no Orgel,Slice of Life,OVA,1,7.49,24876,35
16353,Love Lab,Comedy,TV,13,7.49,79493,4
16353,Love Lab,Romance,TV,13,7.49,79493,26
16353,Love Lab,School,TV,13,7.49,79493,28
30829,Love Live! School Idol Project 2nd Season Recap,Music,OVA,1,7.5,3213,21
30829,Love Live! School Idol Project 2nd Season Recap,School,OVA,1,7.5,3213,28
30829,Love Live! School Idol Project 2nd Season Recap,Slice of Life,OVA,1,7.5,3213,35
3268,Mai-Otome 0: S.ifr,Sci-Fi,OVA,3,7.49,11171,29
